time,voltage,pressed
22.3333807,0.293255131964809,1
22.3947084,0.288367546432063,1
22.4558837,0.288367546432063,1
22.5189812,0.288367546432063,1
22.5798415,0.288367546432063,1
22.6397661,0.288367546432063,1
22.7009361,0.298142717497556,1
22.7632837,0.288367546432063,1
22.8251698,0.293255131964809,1
22.8867554,0.288367546432063,1
22.9500418,0.288367546432063,1
23.0130112,0.293255131964809,1
23.0740448,0.293255131964809,1
23.136382,0.293255131964809,1
23.1989646,0.288367546432063,1
23.2602588,0.288367546432063,1
23.3211293,0.283479960899316,1
23.3830626,0.288367546432063,1
23.4452333,0.288367546432063,1
23.5090174,0.283479960899316,1
23.5703886,0.293255131964809,1
23.6330697,0.288367546432063,1
23.6947026,0.293255131964809,1
23.756922,0.288367546432063,1
23.8182104,0.288367546432063,1
23.8800153,0.288367546432063,1
23.9428972,0.293255131964809,1
24.0040514,0.288367546432063,1
24.0671483,0.288367546432063,1
24.1290978,0.283479960899316,1
24.1907855,0.283479960899316,1
24.2525749,0.288367546432063,1
24.3150591,0.288367546432063,1
24.3789885,0.288367546432063,1
24.4412849,0.288367546432063,1
24.5028898,0.283479960899316,1
24.5651626,0.288367546432063,1
24.6270689,0.288367546432063,1
24.6897964,0.293255131964809,1
24.7501028,0.293255131964809,1
24.8117369,0.288367546432063,1
24.8719986,0.288367546432063,1
24.932962,0.288367546432063,1
24.9926779,0.288367546432063,1
25.0546691,0.288367546432063,1
25.116251,0.283479960899316,1
25.1781944,0.288367546432063,1
25.2401616,0.283479960899316,1
25.3031444,0.288367546432063,1
25.366133,0.288367546432063,1
25.4268645,0.288367546432063,1
25.4884037,0.283479960899316,1
25.5500425,0.283479960899316,1
25.6117435,0.283479960899316,1
25.6721194,0.283479960899316,1
25.7359222,0.288367546432063,1
25.7990471,0.288367546432063,1
25.8612154,0.283479960899316,1
25.9212726,0.283479960899316,1
25.9807203,0.283479960899316,1
26.0440057,0.288367546432063,1
26.1061167,0.283479960899316,1
26.1681772,0.283479960899316,1
26.2300766,0.288367546432063,1
26.2928115,0.283479960899316,1
26.3534753,0.288367546432063,1
26.414948,0.288367546432063,1
26.4771121,0.283479960899316,1
26.5387265,0.288367546432063,1
26.6000769,0.283479960899316,1
26.6626991,0.283479960899316,1
26.7241074,0.283479960899316,1
26.7872915,0.283479960899316,1
26.8492966,0.288367546432063,1
26.9121497,0.288367546432063,1
26.9741949,0.288367546432063,1
27.0348198,0.283479960899316,1
27.0970959,0.283479960899316,1
27.1601437,0.283479960899316,1
27.2229467,0.288367546432063,1
27.2846508,0.283479960899316,1
27.347011,0.278592375366569,1
27.410083,0.283479960899316,1
27.4713297,0.283479960899316,1
27.5309915,0.283479960899316,1
27.5928016,0.283479960899316,1
27.6568529,0.283479960899316,1
27.7199258,0.283479960899316,1
27.7809282,0.283479960899316,1
27.8422486,0.283479960899316,1
27.9039091,0.288367546432063,1
27.964183,0.283479960899316,1
28.0236751,0.283479960899316,1
28.0858522,0.283479960899316,1
28.148897,0.288367546432063,1
28.2100027,0.283479960899316,1
28.2720783,0.283479960899316,1
28.3340565,0.283479960899316,1
28.3970741,0.288367546432063,1
28.4592948,0.288367546432063,1
28.5208623,0.288367546432063,1
28.583067,0.283479960899316,1
28.6460242,0.283479960899316,1
28.7056149,0.283479960899316,1
28.7677735,0.283479960899316,1
28.83034,0.288367546432063,1
28.8919505,0.283479960899316,1
28.9530791,0.283479960899316,1
29.0154152,0.288367546432063,1
29.0772831,0.283479960899316,1
29.1390557,0.283479960899316,1
29.201089,0.283479960899316,1
29.2640727,0.288367546432063,1
29.3278512,0.288367546432063,1
29.3883884,0.283479960899316,1
29.450374,0.283479960899316,1
29.5139572,0.283479960899316,1
29.5762211,0.288367546432063,1
29.6388895,0.283479960899316,1
29.7011118,0.283479960899316,1
29.7630556,0.288367546432063,1
29.8260654,0.288367546432063,1
29.88854,0.283479960899316,1
29.951243,0.283479960899316,1
30.0141813,0.283479960899316,1
30.0751689,0.283479960899316,1
30.1368902,0.283479960899316,1
30.2000695,0.283479960899316,1
30.2628389,0.288367546432063,1
30.3248138,0.283479960899316,1
30.3876641,0.283479960899316,1
30.4500513,0.288367546432063,1
30.5132166,0.288367546432063,1
30.5739038,0.288367546432063,1
30.6353848,0.288367546432063,1
30.6974023,0.288367546432063,1
30.7598003,0.288367546432063,1
30.8209964,0.288367546432063,1
30.8836654,0.288367546432063,1
30.9445794,0.293255131964809,1
31.0069739,0.288367546432063,1
31.0678167,0.293255131964809,1
31.1303123,0.293255131964809,1
31.1923103,0.293255131964809,1
31.2543481,0.293255131964809,1
31.3157282,0.293255131964809,1
31.3783842,0.293255131964809,1
31.4418413,0.288367546432063,1
31.5032203,0.288367546432063,1
31.5642276,0.293255131964809,1
31.6270911,0.293255131964809,1
31.6888655,0.288367546432063,1
31.7491436,0.288367546432063,1
31.8105799,0.288367546432063,1
31.8718238,0.288367546432063,1
31.9339095,0.288367546432063,1
31.9944258,0.288367546432063,1
32.0572254,0.288367546432063,1
32.1187553,0.288367546432063,1
32.1816151,0.288367546432063,1
32.2429236,0.288367546432063,1
32.3052044,0.288367546432063,1
32.3683701,0.288367546432063,1
32.4296149,0.288367546432063,1
32.4909724,0.288367546432063,1
32.5529337,0.288367546432063,1
32.6166765,0.288367546432063,1
32.6781305,0.288367546432063,1
32.7400264,0.288367546432063,1
32.802092,0.288367546432063,1
32.8647155,0.288367546432063,1
32.9253157,0.288367546432063,1
32.9879686,0.288367546432063,1
33.0509413,0.288367546432063,1
33.1144925,0.288367546432063,1
33.1743277,0.288367546432063,1
33.2361309,0.293255131964809,1
33.2992821,0.283479960899316,1
33.3614293,0.288367546432063,1
33.4226208,0.288367546432063,1
33.4849275,0.288367546432063,1
33.548195,0.288367546432063,1
33.6091849,0.288367546432063,1
33.6721673,0.288367546432063,1
33.7348673,0.288367546432063,1
33.7978282,0.288367546432063,1
33.8576534,0.283479960899316,1
33.920886,0.283479960899316,1
33.9831068,0.288367546432063,1
34.0461571,0.288367546432063,1
34.1080777,0.288367546432063,1
34.168749,0.283479960899316,1
34.2310576,0.283479960899316,1
34.2930443,0.288367546432063,1
34.3540007,0.288367546432063,1
34.4168636,0.283479960899316,1
34.4801242,0.283479960899316,1
34.5409543,0.288367546432063,1
34.6031344,0.288367546432063,1
34.6671505,0.288367546432063,1
34.7300903,0.283479960899316,1
34.7918025,0.288367546432063,1
34.8517103,0.288367546432063,1
34.9144721,0.283479960899316,1
34.9761433,0.288367546432063,1
35.0380431,0.283479960899316,1
35.1000095,0.288367546432063,1
35.1627424,0.288367546432063,1
35.22502,0.283479960899316,1
35.2856195,0.283479960899316,1
35.3489564,0.283479960899316,1
35.4112238,0.283479960899316,1
35.4722344,0.288367546432063,1
35.5340355,0.283479960899316,1
35.5963327,0.283479960899316,1
35.659095,0.288367546432063,1
35.7213494,0.283479960899316,1
35.7846038,0.283479960899316,1
35.8451646,0.288367546432063,1
35.9050685,0.283479960899316,1
35.9658262,0.283479960899316,1
36.0276427,0.283479960899316,1
36.0907201,0.283479960899316,1
36.1528974,0.288367546432063,1
36.2143416,0.288367546432063,1
36.2764207,0.283479960899316,1
36.3387137,0.288367546432063,1
36.4009286,0.288367546432063,1
36.4611568,0.283479960899316,1
36.5241512,0.283479960899316,1
36.5846388,0.283479960899316,1
36.6458118,0.283479960899316,1
36.708893,0.283479960899316,1
36.7716426,0.283479960899316,1
36.8343146,0.288367546432063,1
36.8955614,0.283479960899316,1
36.9570538,0.288367546432063,1
37.019673,0.288367546432063,1
37.08206,0.288367546432063,1
37.1443601,0.288367546432063,1
37.2066061,0.283479960899316,1
37.2700829,0.283479960899316,1
37.3320661,0.288367546432063,1
37.3944626,0.283479960899316,1
37.4563121,0.283479960899316,1
37.5181802,0.283479960899316,1
37.5800055,0.283479960899316,1
37.6411774,0.283479960899316,1
37.7037428,0.288367546432063,1
37.7656949,0.283479960899316,1
37.8267085,0.288367546432063,1
37.889872,0.283479960899316,1
37.9521045,0.283479960899316,1
38.0140325,0.283479960899316,1
38.0751148,0.288367546432063,1
38.1398518,0.288367546432063,1
38.2016032,0.288367546432063,1
38.2636419,0.283479960899316,1
38.3261294,0.283479960899316,1
38.3879562,0.283479960899316,1
38.4504652,0.283479960899316,1
38.5111661,0.288367546432063,1
38.5738986,0.278592375366569,1
38.63553,0.283479960899316,1
38.6980686,0.283479960899316,1
38.7585455,0.283479960899316,1
38.8218478,0.283479960899316,1
38.883817,0.283479960899316,1
38.9468526,0.283479960899316,1
39.0082093,0.283479960899316,1
39.0707114,0.283479960899316,1
39.1331421,0.283479960899316,1
39.1955991,0.278592375366569,1
39.2568596,0.283479960899316,1
39.3177784,0.283479960899316,1
39.3802545,0.283479960899316,1
39.44124,0.283479960899316,1
39.5031127,0.283479960899316,1
39.5657687,0.283479960899316,1
39.6282959,0.283479960899316,1
39.6904053,0.283479960899316,1
39.7525824,0.283479960899316,1
39.8151792,0.288367546432063,1
39.8778972,0.288367546432063,1
39.9387856,0.283479960899316,1
40.0017153,0.288367546432063,1
40.0632507,0.283479960899316,1
40.1229802,0.283479960899316,1
40.1827989,0.283479960899316,1
40.2457909,0.283479960899316,1
40.3083486,0.283479960899316,1
40.370579,0.283479960899316,1
40.4337218,0.283479960899316,1
40.496828,0.288367546432063,1
40.558109,0.288367546432063,1
40.6202328,0.283479960899316,1
40.6823672,0.283479960899316,1
40.7445985,0.283479960899316,1
40.8077173,0.283479960899316,1
40.8703227,0.283479960899316,1
40.9324741,0.283479960899316,1
40.9952796,0.283479960899316,1
41.057057,0.283479960899316,1
41.1178743,0.283479960899316,1
41.1788327,0.283479960899316,1
41.241487,0.283479960899316,1
41.3038128,0.288367546432063,1
41.3658871,0.283479960899316,1
41.4281246,0.283479960899316,1
41.4883564,0.283479960899316,1
41.5499214,0.283479960899316,1
41.6119374,0.283479960899316,1
41.6746702,0.283479960899316,1
41.737512,0.288367546432063,1
41.7999016,0.283479960899316,1
41.8605464,0.283479960899316,1
41.9222727,0.283479960899316,1
41.983875,0.278592375366569,1
42.0441354,0.278592375366569,1
42.1066329,0.278592375366569,1
42.169722,0.283479960899316,1
42.2300325,0.278592375366569,1
42.2904657,0.283479960899316,1
42.3527004,0.283479960899316,1
42.4157829,0.278592375366569,1
42.4778457,0.278592375366569,1
42.5389066,0.278592375366569,1
42.6030539,0.278592375366569,1
42.664774,0.283479960899316,1
42.7259644,0.283479960899316,1
42.7889116,0.283479960899316,1
42.8501592,0.278592375366569,1
42.9100327,0.278592375366569,1
42.9717899,0.278592375366569,1
43.0335199,0.283479960899316,1
43.095788,0.278592375366569,1
43.1585214,0.278592375366569,1
43.2191236,0.278592375366569,1
43.2819318,0.278592375366569,1
43.3442751,0.283479960899316,1
43.4059143,0.278592375366569,1
43.4681881,0.278592375366569,1
43.5323059,0.278592375366569,1
43.5949145,0.278592375366569,1
43.6555665,0.278592375366569,1
43.7171998,0.278592375366569,1
43.7793988,0.283479960899316,1
43.8420049,0.283479960899316,1
43.9016419,0.278592375366569,1
43.9633088,0.278592375366569,1
44.0251282,0.278592375366569,1
44.0877787,0.278592375366569,1
44.1479582,0.278592375366569,1
44.2087379,0.278592375366569,1
44.2698008,0.278592375366569,1
44.3328517,0.278592375366569,1
44.3936488,0.278592375366569,1
44.4566285,0.278592375366569,1
44.519378,0.278592375366569,1
44.5796653,0.278592375366569,1
44.6400577,0.278592375366569,1
44.702371,0.278592375366569,1
44.7648737,0.278592375366569,1
44.8261022,0.278592375366569,1
44.8895482,0.278592375366569,1
44.9525489,0.278592375366569,1
45.0160027,0.278592375366569,1
45.0778236,0.278592375366569,1
45.1409334,0.278592375366569,1
45.201125,0.278592375366569,1
45.2638735,0.278592375366569,1
45.326016,0.278592375366569,1
45.3888113,0.278592375366569,1
45.4507364,0.278592375366569,1
45.5129197,0.278592375366569,1
45.5748796,0.283479960899316,1
45.6371141,0.278592375366569,1
45.7004965,0.278592375366569,1
45.7606135,0.283479960899316,1
45.8230924,0.278592375366569,1
45.8859197,0.283479960899316,1
45.9486938,0.278592375366569,1
46.0104494,0.278592375366569,1
46.0721959,0.278592375366569,1
46.1342249,0.278592375366569,1
46.1964005,0.278592375366569,1
46.2579608,0.278592375366569,1
46.3202574,0.278592375366569,1
46.3831867,0.283479960899316,1
46.4439531,0.278592375366569,1
46.5037973,0.283479960899316,1
46.5659043,0.283479960899316,1
46.6263028,0.278592375366569,1
46.6871847,0.278592375366569,1
46.750094,0.278592375366569,1
46.8140737,0.278592375366569,1
46.8772459,0.283479960899316,1
46.9384208,0.283479960899316,1
47.0018434,0.278592375366569,1
47.0642797,0.278592375366569,1
47.127235,0.278592375366569,1
47.1882131,0.278592375366569,1
47.2508,0.283479960899316,1
47.3144319,0.278592375366569,1
47.3756376,0.283479960899316,1
47.4372934,0.278592375366569,1
47.5000885,0.278592375366569,1
47.5634276,0.278592375366569,1
47.6239185,0.278592375366569,1
47.6848913,0.278592375366569,1
47.7471013,0.278592375366569,1
47.8092599,0.273704789833822,1
47.8721082,0.278592375366569,1
47.9350939,0.278592375366569,1
47.995289,0.278592375366569,1
48.0561194,0.278592375366569,1
48.117237,0.278592375366569,1
48.179094,0.278592375366569,1
48.2410835,0.278592375366569,1
48.3041458,0.283479960899316,1
48.3647633,0.278592375366569,1
48.4270449,0.278592375366569,1
48.4902031,0.278592375366569,1
48.5540955,0.278592375366569,1
48.6149397,0.278592375366569,1
48.6758047,0.278592375366569,1
48.738663,0.278592375366569,1
48.7999901,0.278592375366569,1
48.8614818,0.278592375366569,1
48.9233321,0.278592375366569,1
48.9860881,0.278592375366569,1
49.0472316,0.278592375366569,1
49.1092967,0.278592375366569,1
49.1700135,0.278592375366569,1
49.2318117,0.278592375366569,1
49.2931818,0.278592375366569,1
49.3554173,0.278592375366569,1
49.4176852,0.278592375366569,1
49.4799684,0.283479960899316,1
49.5409154,0.278592375366569,1
49.603993,0.278592375366569,1
49.6675497,0.278592375366569,1
49.72933,0.278592375366569,1
49.7907854,0.278592375366569,1
49.8519215,0.278592375366569,1
49.9129072,0.278592375366569,1
49.9739402,0.278592375366569,1
50.0360876,0.283479960899316,1
50.0987167,0.278592375366569,1
50.1613402,0.278592375366569,1
50.2228517,0.278592375366569,1
50.2844726,0.273704789833822,1
50.3467675,0.278592375366569,1
50.4100198,0.278592375366569,1
50.4719126,0.273704789833822,1
50.5330024,0.278592375366569,1
50.5960467,0.278592375366569,1
50.659071,0.278592375366569,1
50.7202745,0.278592375366569,1
50.7835472,0.273704789833822,1
50.8476147,0.278592375366569,1
50.9117782,0.278592375366569,1
50.9740344,0.278592375366569,1
51.0357567,0.273704789833822,1
51.0969851,0.278592375366569,1
51.1588914,0.283479960899316,1
51.2201482,0.278592375366569,1
51.2826272,0.278592375366569,1
51.3451583,0.273704789833822,1
51.4064782,0.278592375366569,1
51.4695651,0.278592375366569,1
51.5326879,0.278592375366569,1
51.5948579,0.278592375366569,1
51.6550015,0.278592375366569,1
51.7177392,0.278592375366569,1
51.7790266,0.278592375366569,1
51.8410713,0.278592375366569,1
51.9017708,0.278592375366569,1
51.9637341,0.278592375366569,1
52.0257178,0.278592375366569,1
52.0878252,0.278592375366569,1
52.1498813,0.278592375366569,1
52.2124877,0.273704789833822,1
52.2748107,0.278592375366569,1
52.3365169,0.278592375366569,1
52.3990812,0.273704789833822,1
52.4606422,0.278592375366569,1
52.5209721,0.278592375366569,1
52.5824933,0.278592375366569,1
52.6464775,0.278592375366569,1
52.7070578,0.278592375366569,1
52.7688412,0.278592375366569,1
52.8304466,0.278592375366569,1
52.8929324,0.283479960899316,1
52.9552979,0.283479960899316,1
53.0166576,0.278592375366569,1
53.0774005,0.283479960899316,1
53.1392515,0.283479960899316,1
53.2018066,0.283479960899316,1
53.2681489,0.283479960899316,1
53.3237941,0.283479960899316,1
53.3860481,0.283479960899316,1
53.4490243,0.283479960899316,1
53.5096284,0.283479960899316,1
53.5705627,0.283479960899316,1
53.6329676,0.283479960899316,1
53.695715,0.283479960899316,1
53.7567561,0.288367546432063,1
53.8196852,0.283479960899316,1
53.8828936,0.283479960899316,1
53.9437048,0.288367546432063,1
54.0056899,0.283479960899316,1
54.0712984,0.288367546432063,1
54.1306461,0.288367546432063,1
54.1919852,0.288367546432063,1
54.2559052,0.288367546432063,1
54.3176427,0.288367546432063,1
54.379305,0.288367546432063,1
54.4411273,0.293255131964809,1
54.503025,0.288367546432063,1
54.5630952,0.288367546432063,1
